"X1","X2","X3","X4","X5","X6","X7","X8"
-0.0816349426564393,-0.194597985667422,4.00161528931145,-0.122632170267704,0.994132803187334,0.715587632520622,-1.76237469558918,-0.0781257063678984
0.480548392199726,0.791849559037488,4.01841644922639,1.00751607867595,-0.572947405669276,-1.64344551141709,-1.72991546301574,0.468287890190267
1.09072561702884,0.101388472673266,3.98748457350956,0.494268515040301,-0.222303207475222,1.68981165782369,0.452634539672585,-0.891812395684385
0.182238166331259,1.38275294562925,3.99920470906575,-0.770720250289248,1.39501899104092,-1.67204209047255,-1.04751369397519,1.15438943736815
-0.630136372787912,-0.290974445192922,4.00557714343083,-0.237192523089614,0.3081753149415,0.601640048813055,1.5702834345316,-0.96051031548277
0.371933322792612,1.78971573396716,4.03294241018424,0.16492466234325,-1.89014842329734,-2.02060413006364,-3.09527917084664,-2.40458411762027
-0.289828462311641,-0.250699847935067,3.97155300541762,2.61983739894066,0.109954926068259,-1.95100862988801,-1.07069277211176,0.945801620316373
2.37088340969935,-0.734100713468964,4.00585800544176,-1.9269170893127,-0.251660107830068,1.38030382720186,2.01974041322154,1.22923337211511
0.136430545411426,-0.376668608924029,3.99478664630997,0.0223285646481584,-0.600114248041503,0.135081723902769,0.957362451313481,-0.143264072011186
-0.54815415973607,0.199017245919074,4.0338156513024,-2.09046389737701,-0.229091421760275,-0.0877474422011999,1.00863881189423,1.08916271375156
-0.401769419120484,0.323531189358799,3.9924261914365,-0.72628366490233,0.458052184969641,-1.51324841787887,0.24894435971301,0.2288936864742
1.0487843151809,1.15207477722479,4.00766978466289,1.54822944425403,1.10786552594025,0.604954392998511,0.146717913249137,-0.17525885444154
0.565073479577955,-0.841761715886313,3.99938367276833,-0.387969015742333,0.704923966088556,0.561189719009512,-0.435509986231492,0.174175095125143
-0.0236662515819156,-0.175702211887135,3.99106559594386,-0.962088424338779,0.513644213388384,-0.210998343352517,-1.42861187768549,0.532319917718883
-0.142919825648572,-0.416764547419759,4.0166469924916,0.53954419550347,-1.96328434544797,0.982591629909774,0.758898092110594,-2.02719856151165
-0.920850304025024,-0.322875862962547,4.00368345452464,-0.702024761454692,-1.44179567234701,0.540738943821615,-1.3734902916272,-2.17717012094999
-0.885363266237965,0.282214226412955,4.00057421098173,-0.611927221856022,-1.39273235052092,1.53216927838725,1.36350742886889,0.434984322557499
0.530251390257594,-0.159031041626596,4.02113386693122,0.0251758762779669,1.33977435810428,-1.71366443420011,-1.92956171518372,1.03490642128737
-0.0872095150943797,0.212450177318069,3.98089406653471,0.218165601024014,-0.871286135011069,-1.02006061626923,-0.266949053073194,-1.04017344237888
0.0742732229765448,-0.293246083766935,3.95077550638333,-0.0964490281000042,-0.918247373192576,0.104951727140634,0.203683747111673,0.306359924649448
1.9110887936733,-0.571358227750895,3.965228892363,0.081425580491074,0.902788688068785,0.00707979064941855,0.0127254340383464,1.80764394247721
0.779220130368626,1.58238837278362,3.97156247192046,-0.0577402683070963,-0.0909323130869191,1.47543341220835,1.37483651832581,0.582361251784327
-0.976968496599723,0.360551136432248,3.9557908884673,-0.860526268512074,0.413371529145978,0.888134295894493,0.509542484312462,0.100117892024531
-0.321056729181054,-0.0592659301180786,3.97410996509505,-1.04442729878794,0.840179355335908,-0.788612957526606,0.873900517710471,1.27324535176946
-0.810372440670556,-0.285551109457557,4.02802020156163,0.843807464635195,1.18156126293807,0.35025341852859,0.243653399307797,-0.483324029988713
-0.470833066776325,-1.14330898080184,3.97679735002744,1.19395209201607,-0.401970437039248,0.802342508839556,-0.352703304112736,-2.22708746046952
2.07368518541616,2.7004117679526,3.98477684232395,-0.502868124834588,1.25497149425397,-0.380665737325048,1.55116671934728,2.01338803843851
0.66429564270694,-0.197558091458915,3.97963057572819,0.142135408905431,0.0453188422206902,0.112441864779019,-0.479502636808479,0.584253392061189
1.93117034774674,0.91435433618323,3.98505431720754,-0.153925050257572,0.757911642641246,1.7084412746359,0.138652539196665,1.40318500872718
1.28310726774757,-0.424460080179777,3.99977479739742,0.795691524677272,0.806776422358167,1.81979072531743,-0.0130204059734907,1.03008457769342
0.313659579895026,0.756831395487613,3.99285957936941,-0.0113524435364386,-1.57327396782991,-0.96086388127131,0.180673781625394,-1.77528824999471
-2.55605109085228,-0.632095970458358,4.02998410197909,1.0583334100375,0.472673357150057,0.13249009783524,0.837059299679896,-1.59763074359312
0.00637052885526222,-0.397290191869165,3.96392690704549,-0.653706311984855,0.1935098602012,1.03015513921135,0.168048191270445,-1.24309454958249
-1.3006900964603,-0.443856735451126,3.98273889929736,0.529476056583366,1.15362742822808,0.214818096288332,0.894916858753596,1.78733515944217
0.560714632140855,-1.40647091358012,3.99204113978231,0.573622787976262,-1.59192829633279,0.423936288352854,-0.841271920021848,-1.94557970276715
-0.508397365166069,-0.312185437260212,4.03801984448606,-1.11443178934092,-0.486901136125497,0.159869008136866,1.50982972902457,-1.04816585236407
2.11028256996673,0.9807566839201,4.0050145162541,-1.05990300000236,-1.01763857425657,1.2405160405974,1.18512813145549,-1.7580494112836
0.448817383136374,-0.929488461679745,3.96836890558077,-0.0938775008367244,-1.65230298978111,0.744837012888464,2.49739222485269,-3.46574079455642
-0.568524656527141,0.788940092330614,4.00557432889909,1.21944155360738,0.879257046016126,0.504613338769359,1.10622457227423,-0.629206630172987
-0.661033060569075,-0.496794777065842,4.013546585465,0.560921032163866,0.954476728624042,-0.107569743793723,0.969243536742539,1.2312890815899
-0.714739703097922,0.600255317043072,4.03014386903213,1.8386064907882,-0.521005266650336,0.270295746745449,0.233104323303615,-1.24210058848977
0.202116681249905,-0.688437151407961,4.00507450907012,1.62101734073324,-0.785734562472324,-1.57820344419756,-1.16828913630771,-0.191665228001516
-1.1933042909403,-1.10032206074498,4.02283972107705,-2.16068556784055,0.672733565353969,-0.45434044018865,-0.132264111493746,1.31835720208167
0.00931823385374259,0.584685539959143,3.99676210301615,0.917151364598471,0.923992329153399,1.23491079219859,-0.0677567902780706,2.45642619697817
-0.70064380823293,0.9758545990311,3.96479498799363,-1.82139922861746,1.09835215643284,0.192061988547558,0.817136404510632,2.49276302551462
